datetime,pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions,year,month,day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7
2022-04-15,62.833333333333336,243.55148,726.61005,32.4,27.1,0.0,0.0,0.0,14.8,1002.9,Partially cloudy,2022,4,15,4,0,70.91666666666667,92.70833333333331,75.41666666666667,93.625,94.75,83.41666666666667,82.33333333333333,84.73809523809526,9.382519030607737
2022-04-16,85.0,251.50684,650.4132,32.1,30.0,0.0,0.0,0.0,20.5,1002.5,Clear,2022,4,16,5,1,62.833333333333336,70.91666666666667,92.70833333333331,75.41666666666667,93.625,94.75,83.41666666666667,81.95238095238095,12.569170390765471
2022-04-17,117.0,248.56313,677.5493,32.6,28.2,0.0,0.0,0.0,9.4,1003.4,Clear,2022,4,17,6,1,85.0,62.833333333333336,70.91666666666667,92.70833333333331,75.41666666666667,93.625,94.75,82.17857142857143,12.614079304215903
2022-04-18,51.04103535353536,240.72815,430.18204,33.4,27.0,0.0,0.0,0.0,9.4,1005.2,Clear,2022,4,18,0,0,117.0,85.0,62.833333333333336,70.91666666666667,92.70833333333331,75.41666666666667,93.625,85.35714285714286,17.974323525987273
2022-04-19,112.1304347826087,242.81631,649.2163,34.3,25.8,0.0,0.0,0.0,18.4,1006.9,Clear,2022,4,19,1,0,51.04103535353536,117.0,85.0,62.833333333333336,70.91666666666667,92.70833333333331,75.41666666666667,79.27371933621933,21.558599667035846
2022-04-20,95.41666666666669,250.555,1290.0247,33.8,22.6,0.0,0.0,0.0,19.8,1005.5,Partially cloudy,2022,4,20,2,0,112.1304347826087,51.04103535353536,117.0,85.0,62.833333333333336,70.91666666666667,92.70833333333331,84.51854335278247,24.70077245586125
2022-04-21,86.41666666666667,217.81754,543.7445,31.4,28.7,0.0,0.0,0.0,18.4,1006.8,Partially cloudy,2022,4,21,3,0,95.41666666666669,112.1304347826087,51.04103535353536,117.0,85.0,62.833333333333336,70.91666666666667,84.90544811468725,24.871059233149577
2022-04-22,59.66666666666666,240.0069,939.5786,31.5,29.3,0.285,100.0,4.17,27.7,1007.9,"Rain, Partially cloudy",2022,4,22,4,0,86.41666666666667,95.41666666666669,112.1304347826087,51.04103535353536,117.0,85.0,62.833333333333336,87.11973382897297,24.095967404017873
2022-04-23,102.83333333333331,255.40823,874.9855,31.7,25.8,0.0,0.0,0.0,18.4,1007.9,Clear,2022,4,23,5,1,59.66666666666666,86.41666666666667,95.41666666666669,112.1304347826087,51.04103535353536,117.0,85.0,86.667352876592,24.651243980490133
2022-04-24,121.0,254.60388,1119.3398,32.4,23.6,0.0,0.0,0.0,21.0,1006.0,Clear,2022,4,24,6,1,102.83333333333331,59.66666666666666,86.41666666666667,95.41666666666669,112.1304347826087,51.04103535353536,117.0,89.21497192421104,25.361484241345305
2022-04-25,92.17391304347828,230.69234,612.7519,33.7,23.5,0.0,0.0,0.0,46.4,1004.8,Partially cloudy,2022,4,25,0,0,121.0,102.83333333333331,59.66666666666666,86.41666666666667,95.41666666666669,112.1304347826087,51.04103535353536,89.78640049563963,26.12541485432859
2022-04-26,95.20833333333331,254.89789,1113.2914,33.5,22.6,0.0,0.0,0.0,16.6,1005.2,Partially cloudy,2022,4,26,1,0,92.17391304347828,121.0,102.83333333333331,59.66666666666666,86.41666666666667,95.41666666666669,112.1304347826087,95.6625258799172,19.824306449884112
2022-04-27,131.0,258.50394,922.30896,33.9,23.7,0.0,0.0,0.0,20.5,1004.8,Clear,2022,4,27,2,0,95.20833333333331,92.17391304347828,121.0,102.83333333333331,59.66666666666666,86.41666666666667,95.41666666666669,93.24508281573499,18.466748530695103
2022-04-28,181.08695652173915,253.1813,687.86725,34.6,23.3,0.0,0.0,0.0,18.4,1004.6,Clear,2022,4,28,3,0,131.0,95.20833333333331,92.17391304347828,121.0,102.83333333333331,59.66666666666666,86.41666666666667,98.32841614906832,23.402139711645443
2022-04-29,122.04545454545456,256.11975,643.7425,35.8,20.2,0.0,0.0,0.0,16.7,1003.9,Clear,2022,4,29,4,0,181.08695652173915,131.0,95.20833333333331,92.17391304347828,121.0,102.83333333333331,59.66666666666666,111.85274327122151,38.10663791396174
2022-04-30,102.79166666666669,246.73581,897.19,35.6,17.8,0.0,0.0,0.0,14.8,1001.2,Clear,2022,4,30,5,1,122.04545454545456,181.08695652173915,131.0,95.20833333333331,92.17391304347828,121.0,102.83333333333331,120.76399868247695,30.379067846533623
2022-05-01,73.16666666666667,225.5834,516.9133,33.9,32.4,0.0,0.0,0.0,22.3,1000.3,Partially cloudy,2022,5,1,6,1,102.79166666666669,122.04545454545456,181.08695652173915,131.0,95.20833333333331,92.17391304347828,121.0,120.75804630152457,30.383170477402516
2022-05-02,75.0,247.27037,898.48376,34.1,41.7,0.0,0.0,0.0,22.3,1000.4,Partially cloudy,2022,5,2,0,0,73.16666666666667,102.79166666666669,122.04545454545456,181.08695652173915,131.0,95.20833333333331,92.17391304347828,113.92471296819124,35.30071305323082
2022-05-03,89.8695652173913,238.58138,785.4131,33.2,49.2,0.0,0.0,0.0,20.5,1003.2,Partially cloudy,2022,5,3,1,0,75.0,73.16666666666667,102.79166666666669,122.04545454545456,181.08695652173915,131.0,95.20833333333331,111.47129681912291,37.587106120509944
2022-05-04,92.0,231.0149,695.19604,31.1,54.8,0.97,100.0,4.17,27.7,1005.6,"Rain, Partially cloudy",2022,5,4,2,0,89.8695652173913,75.0,73.16666666666667,102.79166666666669,122.04545454545456,181.08695652173915,131.0,110.70861565970263,38.02372576888329
2022-05-05,66.65217391304348,243.53499,770.508,30.0,53.2,0.0,0.0,0.0,9.8,1006.2,Partially cloudy,2022,5,5,3,0,92.0,89.8695652173913,75.0,73.16666666666667,102.79166666666669,122.04545454545456,181.08695652173915,105.13718708827405,37.40723779175741
2022-05-06,104.0,240.57588,1339.5151,32.3,44.5,0.0,0.0,0.0,17.9,1005.5,Partially cloudy,2022,5,6,4,0,66.65217391304348,92.0,89.8695652173913,75.0,73.16666666666667,102.79166666666669,122.04545454545456,88.78936100131753,19.312247724220548
2022-05-07,70.04347826086956,254.57751,774.6511,33.4,36.2,0.0,0.0,0.0,11.2,1005.0,Partially cloudy,2022,5,7,5,1,104.0,66.65217391304348,92.0,89.8695652173913,75.0,73.16666666666667,102.79166666666669,86.21143892339545,14.813583171214527
2022-05-08,104.0,251.77682,909.4557,33.6,39.6,0.0,0.0,0.0,18.4,1003.3,Clear,2022,5,8,6,1,70.04347826086956,104.0,66.65217391304348,92.0,89.8695652173913,75.0,73.16666666666667,81.53312629399586,13.844049352100521
2022-05-09,61.69565217391305,242.47177,868.86786,33.8,45.3,0.0,0.0,0.0,20.5,1003.0,Clear,2022,5,9,0,0,104.0,70.04347826086956,104.0,66.65217391304348,92.0,89.8695652173913,75.0,85.93788819875776,15.539709832891047
2022-05-10,63.888888888888886,243.51018,970.4967,33.8,45.9,0.0,0.0,0.0,22.3,1003.4,Clear,2022,5,10,1,0,61.69565217391305,104.0,70.04347826086956,104.0,66.65217391304348,92.0,89.8695652173913,84.03726708074534,17.756020457574422
2022-05-11,72.27656695156695,233.37071,1076.0122,34.6,44.4,0.0,0.0,0.0,14.8,1001.4,Clear,2022,5,11,2,0,63.888888888888886,61.69565217391305,104.0,70.04347826086956,104.0,66.65217391304348,92.0,80.32574189095928,19.00513563270567
2022-05-12,82.10300925925925,242.044,1041.3368,35.9,41.8,0.0,0.0,0.0,16.6,999.7,Clear,2022,5,12,3,0,72.27656695156695,63.888888888888886,61.69565217391305,104.0,70.04347826086956,104.0,66.65217391304348,77.50810859832599,18.43953450113538
2022-05-13,78.4109126984127,253.93565,793.2085,35.0,45.9,0.0,0.0,0.0,18.4,997.4,Clear,2022,5,13,4,0,82.10300925925925,72.27656695156695,63.888888888888886,61.69565217391305,104.0,70.04347826086956,104.0,79.71537079064252,17.838424562372353
2022-05-14,61.01751207729469,260.9088,911.46423,37.2,28.4,0.0,0.0,0.0,18.3,997.6,Clear,2022,5,14,5,1,78.4109126984127,82.10300925925925,72.27656695156695,63.888888888888886,61.69565217391305,104.0,70.04347826086956,76.05978689041578,14.304263261477374
2022-05-15,86.3340291244703,255.7343,609.8868,37.0,21.3,0.0,0.0,0.0,20.0,998.7,Clear,2022,5,15,6,1,61.01751207729469,78.4109126984127,82.10300925925925,72.27656695156695,63.888888888888886,61.69565217391305,104.0,74.77036314990507,15.308534937909961
2022-05-16,82.63888888888889,227.17108,981.5308,37.4,18.1,0.0,0.0,0.0,20.6,998.9,Partially cloudy,2022,5,16,0,0,86.3340291244703,61.01751207729469,78.4109126984127,82.10300925925925,72.27656695156695,63.888888888888886,61.69565217391305,72.2466530248294,10.334975911004612
2022-05-17,73.2655303030303,225.00029,855.7816,34.6,31.2,0.0,0.0,0.0,13.0,1000.1,Partially cloudy,2022,5,17,1,0,82.63888888888889,86.3340291244703,61.01751207729469,78.4109126984127,82.10300925925925,72.27656695156695,63.888888888888886,75.23854398411166,9.788474763711035
2022-05-18,54.613422142312295,252.67558,769.0811,35.8,31.0,0.0,0.0,0.0,27.7,1001.9,Partially cloudy,2022,5,18,2,0,73.2655303030303,82.63888888888889,86.3340291244703,61.01751207729469,78.4109126984127,82.10300925925925,72.27656695156695,76.57806418613187,8.538182289015307
2022-05-19,69.30994152046783,252.78261,767.22485,36.2,32.6,0.0,0.0,0.0,14.8,1001.2,Clear,2022,5,19,3,0,54.613422142312295,73.2655303030303,82.63888888888889,86.3340291244703,61.01751207729469,78.4109126984127,82.10300925925925,74.05475778480978,11.949731071536046
2022-05-20,67.93486887508627,250.90994,894.56866,37.0,30.6,0.525,100.0,8.33,27.7,998.2,"Rain, Partially cloudy",2022,5,20,4,0,69.30994152046783,54.613422142312295,73.2655303030303,82.63888888888889,86.3340291244703,61.01751207729469,78.4109126984127,72.22717667926814,11.482849506962209
2022-05-21,61.65302938808373,218.17542,650.39105,34.8,30.8,0.979,100.0,4.17,26.9,996.1,"Rain, Partially cloudy",2022,5,21,5,1,67.93486887508627,69.30994152046783,54.613422142312295,73.2655303030303,82.63888888888889,86.3340291244703,61.01751207729469,70.73059899022151,11.222314812262494
2022-05-22,48.535714285714285,243.21408,1050.1538,32.2,44.9,0.0,0.0,0.0,20.5,995.3,Partially cloudy,2022,5,22,6,1,61.65302938808373,67.93486887508627,69.30994152046783,54.613422142312295,73.2655303030303,82.63888888888889,86.3340291244703,70.82138717747708,11.132853883230235
2022-05-23,64.202950310559,224.20657,839.38947,25.7,71.2,18.988,100.0,12.5,40.7,998.7,"Rain, Partially cloudy",2022,5,23,0,0,48.535714285714285,61.65302938808373,67.93486887508627,69.30994152046783,54.613422142312295,73.2655303030303,82.63888888888889,65.42162791479765,11.514845265358522
2022-05-24,47.08141025641025,167.51314,605.3771,26.3,75.1,17.357,100.0,8.33,63.0,1004.5,"Rain, Partially cloudy",2022,5,24,1,0,64.202950310559,48.535714285714285,61.65302938808373,67.93486887508627,69.30994152046783,54.613422142312295,73.2655303030303,62.78792240360767,8.679921615681863
2022-05-25,37.92592592592593,216.47478,772.7291,29.1,66.6,0.0,0.0,0.0,13.0,1005.2,Partially cloudy,2022,5,25,2,0,47.08141025641025,64.202950310559,48.535714285714285,61.65302938808373,67.93486887508627,69.30994152046783,54.613422142312295,59.0473338255191,9.04632956589395
2022-05-26,49.7684052059052,249.5008,704.72986,30.6,59.1,0.0,0.0,0.0,11.2,1003.0,Clear,2022,5,26,3,0,37.92592592592593,47.08141025641025,64.202950310559,48.535714285714285,61.65302938808373,67.93486887508627,69.30994152046783,56.66340579460676,12.094688782954307
2022-05-27,48.63748057498057,243.30106,893.6081,32.4,50.5,0.0,0.0,0.0,28.2,999.8,Partially cloudy,2022,5,27,4,0,49.7684052059052,37.92592592592593,47.08141025641025,64.202950310559,48.535714285714285,61.65302938808373,67.93486887508627,53.871757749669236,10.883795723798167
2022-05-28,51.58476307189542,244.9627,974.4066,34.4,46.6,0.0,0.0,0.0,13.0,998.0,Partially cloudy,2022,5,28,5,1,48.63748057498057,49.7684052059052,37.92592592592593,47.08141025641025,64.202950310559,48.535714285714285,61.65302938808373,51.11498799251128,9.010828325797485
2022-05-29,46.57361111111111,237.32034,784.5202,34.0,50.4,0.0,0.0,0.0,14.8,998.2,Partially cloudy,2022,5,29,6,1,51.58476307189542,48.63748057498057,49.7684052059052,37.92592592592593,47.08141025641025,64.202950310559,48.535714285714285,49.67666423305581,7.765941756727181
2022-05-30,42.12452380952381,247.94913,837.94257,31.4,59.4,15.371,100.0,4.17,16.6,999.6,"Rain, Partially cloudy",2022,5,30,0,0,46.57361111111111,51.58476307189542,48.63748057498057,49.7684052059052,37.92592592592593,47.08141025641025,64.202950310559,49.39636377954107,7.848952177401985
2022-05-31,44.612631578947365,242.39378,924.6848,32.9,49.2,0.0,0.0,0.0,9.4,999.8,Partially cloudy,2022,5,31,1,0,42.12452380952381,46.57361111111111,51.58476307189542,48.63748057498057,49.7684052059052,37.92592592592593,47.08141025641025,46.24230285082176,4.719538309929454
2022-06-01,44.66473475355054,246.98958,795.9202,35.0,38.7,0.0,0.0,0.0,11.2,1000.2,Partially cloudy,2022,6,1,2,0,44.612631578947365,42.12452380952381,46.57361111111111,51.58476307189542,48.63748057498057,49.7684052059052,37.92592592592593,45.889620182612774,4.738587745282051
2022-06-02,54.02874396135266,251.26753,648.9705,35.4,32.8,0.0,0.0,0.0,10.8,999.8,Partially cloudy,2022,6,2,3,0,44.66473475355054,44.612631578947365,42.12452380952381,46.57361111111111,51.58476307189542,48.63748057498057,49.7684052059052,46.85230715798772,3.324601167330033
2022-06-03,46.94768093337467,257.74146,1094.1602,35.6,28.5,0.0,0.0,0.0,15.4,998.9,Partially cloudy,2022,6,3,4,0,54.02874396135266,44.66473475355054,44.612631578947365,42.12452380952381,46.57361111111111,51.58476307189542,48.63748057498057,47.46092698019449,4.217474131171747
2022-06-04,54.285714285714285,247.9368,985.17175,36.5,27.0,0.0,0.0,0.0,16.6,999.3,Partially cloudy,2022,6,4,5,1,46.94768093337467,54.02874396135266,44.66473475355054,44.612631578947365,42.12452380952381,46.57361111111111,51.58476307189542,47.219527031393646,4.187158023425538
2022-06-05,56.71071428571429,244.6841,965.19507,37.3,20.8,0.0,0.0,0.0,17.4,999.5,Partially cloudy,2022,6,5,6,1,54.285714285714285,46.94768093337467,54.02874396135266,44.66473475355054,44.612631578947365,42.12452380952381,46.57361111111111,47.60537720479635,4.743896218799589
2022-06-06,50.31845760233918,255.58206,1073.4288,36.8,23.8,0.0,0.0,0.0,18.0,998.7,Clear,2022,6,6,0,0,56.71071428571429,54.285714285714285,46.94768093337467,54.02874396135266,44.66473475355054,44.612631578947365,42.12452380952381,49.053534801168226,5.805023788725382
2022-06-07,54.68234126984127,238.3371,1043.234,37.3,22.2,0.0,0.0,0.0,23.2,998.3,Clear,2022,6,7,1,0,50.31845760233918,56.71071428571429,54.285714285714285,46.94768093337467,54.02874396135266,44.66473475355054,44.612631578947365,50.22409677157043,4.936043223249771
2022-06-08,59.12368421052632,255.53552,1159.6387,37.3,21.5,0.0,0.0,0.0,29.6,998.1,Clear,2022,6,8,2,0,54.68234126984127,50.31845760233918,56.71071428571429,54.285714285714285,46.94768093337467,54.02874396135266,44.66473475355054,51.662626727412416,4.473793311648487
2022-06-09,50.34,240.46153,1287.8661,37.5,24.6,0.0,0.0,0.0,16.3,997.1,Clear,2022,6,9,3,0,59.12368421052632,54.68234126984127,50.31845760233918,56.71071428571429,54.285714285714285,46.94768093337467,54.02874396135266,53.72819093555181,4.01912008974967
2022-06-10,46.03153820816865,245.26012,1225.2522,37.8,26.1,0.0,0.0,0.0,30.4,997.8,Clear,2022,6,10,4,0,50.34,59.12368421052632,54.68234126984127,50.31845760233918,56.71071428571429,54.285714285714285,46.94768093337467,53.20122751250143,4.210416256634271
2022-06-11,55.90268065268066,248.95207,1326.8455,37.7,22.1,0.0,0.0,0.0,27.4,998.0,Clear,2022,6,11,5,1,46.03153820816865,50.34,59.12368421052632,54.68234126984127,50.31845760233918,56.71071428571429,54.285714285714285,53.07034998032914,4.444909592802831
2022-06-12,53.91348389088663,243.32292,1238.5897,37.7,24.7,0.0,0.0,0.0,21.1,999.3,Clear,2022,6,12,6,1,55.90268065268066,46.03153820816865,50.34,59.12368421052632,54.68234126984127,50.31845760233918,56.71071428571429,53.30134517561005,4.559144709814613
2022-06-13,57.25496031746032,218.13997,1479.4921,37.6,29.2,0.0,0.0,0.0,16.6,1001.2,Partially cloudy,2022,6,13,0,0,53.91348389088663,55.90268065268066,46.03153820816865,50.34,59.12368421052632,54.68234126984127,50.31845760233918,52.90174083349182,4.327199509619572
2022-06-14,49.80103668261563,169.79861,964.38446,35.3,38.0,0.0,0.0,0.0,21.4,1000.8,Partially cloudy,2022,6,14,1,0,57.25496031746032,53.91348389088663,55.90268065268066,46.03153820816865,50.34,59.12368421052632,54.68234126984127,53.892669792794834,4.430039875344729
2022-06-15,50.52222222222222,234.91623,1290.2898,36.1,39.3,0.0,0.0,0.0,23.0,999.0,Partially cloudy,2022,6,15,2,0,49.80103668261563,57.25496031746032,53.91348389088663,55.90268065268066,46.03153820816865,50.34,59.12368421052632,53.19534056604831,4.6630734481347025
2022-06-16,38.50909833630422,238.1667,850.10767,34.1,46.1,0.74,100.0,4.17,23.2,999.8,"Rain, Partially cloudy",2022,6,16,3,0,50.52222222222222,49.80103668261563,57.25496031746032,53.91348389088663,55.90268065268066,46.03153820816865,50.34,51.96656028200488,3.913577227722487
2022-06-17,42.81276455026455,182.02641,647.444,29.2,70.8,17.506,100.0,12.5,19.3,1001.1,"Rain, Partially cloudy",2022,6,17,4,0,38.50909833630422,50.52222222222222,49.80103668261563,57.25496031746032,53.91348389088663,55.90268065268066,46.03153820816865,50.27643147290547,6.459596946064475
2022-06-18,37.22000915750916,185.80536,558.26337,28.9,74.1,0.618,100.0,8.33,18.0,1002.0,"Rain, Partially cloudy",2022,6,18,5,1,42.81276455026455,38.50909833630422,50.52222222222222,49.80103668261563,57.25496031746032,53.91348389088663,55.90268065268066,49.81660666463346,6.910927209338248
2022-06-19,40.438565643648765,172.48125,452.50262,28.3,74.4,0.06,100.0,4.17,16.6,1001.4,"Rain, Partially cloudy",2022,6,19,6,1,37.22000915750916,42.81276455026455,38.50909833630422,50.52222222222222,49.80103668261563,57.25496031746032,53.91348389088663,47.14765359389468,7.728047274575939
2022-06-20,44.63724747474748,228.73988,658.18274,29.0,65.6,0.0,0.0,0.0,14.4,999.7,Partially cloudy,2022,6,20,0,0,40.438565643648765,37.22000915750916,42.81276455026455,38.50909833630422,50.52222222222222,49.80103668261563,57.25496031746032,45.222665272860695,7.434521160685649
2022-06-21,40.02693602693603,211.26854,641.0984,30.2,61.2,0.51,100.0,4.17,18.4,999.0,"Rain, Partially cloudy",2022,6,21,1,0,44.63724747474748,40.438565643648765,37.22000915750916,42.81276455026455,38.50909833630422,50.52222222222222,49.80103668261563,43.420134866758865,5.235382956952442
2022-06-22,45.00893719806764,225.7502,676.41223,31.0,59.3,0.0,0.0,0.0,18.4,1003.5,Partially cloudy,2022,6,22,2,0,40.02693602693603,44.63724747474748,40.438565643648765,37.22000915750916,42.81276455026455,38.50909833630422,50.52222222222222,42.02383477309035,4.501957369811546
2022-06-23,52.79799861973775,247.77231,812.5565,33.1,48.1,0.0,0.0,0.0,20.5,1004.4,Partially cloudy,2022,6,23,3,0,45.00893719806764,40.02693602693603,44.63724747474748,40.438565643648765,37.22000915750916,42.81276455026455,38.50909833630422,41.23622262678255,2.998656309042491
2022-06-24,42.25561594202899,255.51735,896.05286,33.3,38.6,0.0,0.0,0.0,14.8,1001.9,Clear,2022,6,24,4,0,52.79799861973775,45.00893719806764,40.02693602693603,44.63724747474748,40.438565643648765,37.22000915750916,42.81276455026455,43.27749409584448,5.0169972875762445
2022-06-25,42.27967171717172,253.458,1057.6765,34.3,34.8,0.0,0.0,0.0,14.8,999.2,Clear,2022,6,25,5,1,42.25561594202899,52.79799861973775,45.00893719806764,40.02693602693603,44.63724747474748,40.438565643648765,37.22000915750916,43.19790143752512,5.030001444220901
2022-06-26,44.415853771832026,227.17133,968.89905,35.0,48.0,0.0,0.0,0.0,24.1,1000.1,Partially cloudy,2022,6,26,6,1,42.27967171717172,42.25561594202899,52.79799861973775,45.00893719806764,40.02693602693603,44.63724747474748,40.438565643648765,43.920710374619766,4.344657016847388
2022-06-27,44.66266835016835,226.55107,960.4838,35.7,51.1,0.0,0.0,0.0,18.4,1001.1,Partially cloudy,2022,6,27,0,0,44.415853771832026,42.27967171717172,42.25561594202899,52.79799861973775,45.00893719806764,40.02693602693603,44.63724747474748,44.48889439293166,4.064403832256502
2022-06-28,39.75579573934837,204.05675,951.4482,35.9,53.1,0.0,0.0,0.0,16.6,998.3,Partially cloudy,2022,6,28,1,0,44.66266835016835,44.415853771832026,42.27967171717172,42.25561594202899,52.79799861973775,45.00893719806764,40.02693602693603,44.49252594656321,4.064569831770333
2022-06-29,48.69011674718197,192.4311,901.8003,34.9,53.8,0.0,0.0,0.0,18.4,995.9,Partially cloudy,2022,6,29,2,0,39.75579573934837,44.66266835016835,44.415853771832026,42.27967171717172,42.25561594202899,52.79799861973775,45.00893719806764,44.45379161976498,4.1151951106677584
2022-06-30,45.73412698412699,56.75686,312.76996,27.7,88.2,104.603,100.0,16.67,20.5,999.3,"Rain, Partially cloudy",2022,6,30,3,0,48.69011674718197,39.75579573934837,44.66266835016835,44.415853771832026,42.27967171717172,42.25561594202899,52.79799861973775,44.97967441249559,4.421752665015488
2022-07-01,38.79327745417562,121.145096,359.24966,28.2,88.6,1.701,100.0,4.17,13.0,999.6,"Rain, Overcast",2022,7,1,4,0,45.73412698412699,48.69011674718197,39.75579573934837,44.66266835016835,44.415853771832026,42.27967171717172,42.25561594202899,43.97054989312263,2.875936339916683
2022-07-02,42.33451518288475,168.02461,427.43213,31.0,72.9,0.7,100.0,12.5,15.3,997.5,"Rain, Partially cloudy",2022,7,2,5,1,38.79327745417562,45.73412698412699,48.69011674718197,39.75579573934837,44.66266835016835,44.415853771832026,42.27967171717172,43.475930109143576,3.4587249414358037
2022-07-03,39.06193926846101,139.71245,584.58453,33.1,57.4,0.085,100.0,4.17,15.8,997.8,"Rain, Partially cloudy",2022,7,3,6,1,42.33451518288475,38.79327745417562,45.73412698412699,48.69011674718197,39.75579573934837,44.66266835016835,44.415853771832026,43.48376488995973,3.455624244861579
2022-07-04,39.48532479526725,147.89456,552.23,33.5,64.1,0.51,100.0,4.17,11.2,998.3,"Rain, Partially cloudy",2022,7,4,0,0,39.06193926846101,42.33451518288475,38.79327745417562,45.73412698412699,48.69011674718197,39.75579573934837,44.66266835016835,42.718919960906724,3.791149151088493
2022-07-05,35.300925925925924,176.66806,662.69714,33.9,64.5,0.0,0.0,0.0,13.7,998.6,Partially cloudy,2022,7,5,1,0,39.48532479526725,39.06193926846101,42.33451518288475,38.79327745417562,45.73412698412699,48.69011674718197,39.75579573934837,41.97929945306371,3.8532579665335875
2022-07-06,29.790621205662763,203.90637,703.10626,34.4,63.0,0.0,0.0,0.0,18.4,1001.0,Partially cloudy,2022,7,6,2,0,35.300925925925924,39.48532479526725,39.06193926846101,42.33451518288475,38.79327745417562,45.73412698412699,48.69011674718197,41.34288947971765,4.580887147772681
2022-07-07,33.18780193236715,195.21455,758.98035,34.6,59.3,0.0,0.0,0.0,18.4,1002.8,Partially cloudy,2022,7,7,3,0,29.790621205662763,35.300925925925924,39.48532479526725,39.06193926846101,42.33451518288475,38.79327745417562,45.73412698412699,38.6429615452149,5.072031811137915
2022-07-08,25.944826007326004,221.55595,694.97876,34.9,54.8,0.0,0.0,0.0,14.8,1000.4,Partially cloudy,2022,7,8,4,0,33.18780193236715,29.790621205662763,35.300925925925924,39.48532479526725,39.06193926846101,42.33451518288475,38.79327745417562,36.8506293949635,4.307744915092148
2022-07-09,27.855045015371104,165.05347,567.8154,32.0,66.5,0.0,0.0,0.0,22.3,998.8,Partially cloudy,2022,7,9,5,1,25.944826007326004,33.18780193236715,29.790621205662763,35.300925925925924,39.48532479526725,39.06193926846101,42.33451518288475,35.01513633112784,5.8154882291046714
2022-07-10,34.458997584541066,120.116684,419.85126,31.0,73.6,0.0,0.0,0.0,18.4,1000.4,Partially cloudy,2022,7,10,6,1,27.855045015371104,25.944826007326004,33.18780193236715,29.790621205662763,35.300925925925924,39.48532479526725,39.06193926846101,32.946640592911606,5.333265081830266
2022-07-11,43.05994983277592,208.19936,465.9178,31.8,67.9,0.851,100.0,4.17,16.9,1000.9,"Rain, Partially cloudy",2022,7,11,0,0,34.458997584541066,27.855045015371104,25.944826007326004,33.18780193236715,29.790621205662763,35.300925925925924,39.48532479526725,32.28907749520875,4.699750344169852
2022-07-12,36.09521848924023,211.96265,493.07635,30.3,80.1,2.149,100.0,4.17,14.7,1000.5,"Rain, Partially cloudy",2022,7,12,1,0,43.05994983277592,34.458997584541066,27.855045015371104,25.944826007326004,33.18780193236715,29.790621205662763,35.300925925925924,32.799738214852844,5.699798459881543
2022-07-13,31.200466771118943,183.06213,628.11755,31.5,73.3,0.0,0.0,0.0,13.0,998.5,Partially cloudy,2022,7,13,2,0,36.09521848924023,43.05994983277592,34.458997584541066,27.855045015371104,25.944826007326004,33.18780193236715,29.790621205662763,32.9132085810406,5.765418985995183
2022-07-14,32.852362914862915,208.22609,713.0964,32.3,67.6,0.03,100.0,4.17,16.6,997.9,"Rain, Partially cloudy",2022,7,14,3,0,31.200466771118943,36.09521848924023,43.05994983277592,34.458997584541066,27.855045015371104,25.944826007326004,33.18780193236715,33.11461509039149,5.661850654761883
2022-07-15,35.05044492544493,208.46278,924.50165,32.9,63.7,0.0,0.0,0.0,20.5,999.6,Partially cloudy,2022,7,15,4,0,32.852362914862915,31.200466771118943,36.09521848924023,43.05994983277592,34.458997584541066,27.855045015371104,25.944826007326004,33.06669523074803,5.662547464408261
2022-07-16,32.31036922015183,178.257,637.5285,29.4,80.4,18.058,100.0,8.33,22.3,1000.9,"Rain, Partially cloudy",2022,7,16,5,1,35.05044492544493,32.852362914862915,31.200466771118943,36.09521848924023,43.05994983277592,34.458997584541066,27.855045015371104,34.367497933336445,4.7215161872418
2022-07-17,32.31762263009372,187.51297,488.57935,29.9,81.9,10.552,100.0,8.33,15.3,1002.8,"Rain, Partially cloudy",2022,7,17,6,1,32.31036922015183,35.05044492544493,32.852362914862915,31.200466771118943,36.09521848924023,43.05994983277592,34.458997584541066,35.00397281973369,3.931503618318587
2022-07-18,31.14009661835749,218.04771,504.95334,33.2,68.8,0.0,0.0,0.0,13.0,1001.3,Partially cloudy,2022,7,18,0,0,32.31762263009372,32.31036922015183,35.05044492544493,32.852362914862915,31.200466771118943,36.09521848924023,43.05994983277592,34.6980621119555,4.062116320581013
2022-07-19,32.12599206349206,205.8943,473.7964,32.4,73.5,10.0,100.0,12.5,17.1,999.9,"Rain, Partially cloudy",2022,7,19,1,0,31.14009661835749,32.31762263009372,32.31036922015183,35.05044492544493,32.852362914862915,31.200466771118943,36.09521848924023,32.99522593846715,1.8905523431624265
2022-07-20,33.620621980676326,114.80628,390.36618,29.7,84.0,60.975,100.0,12.5,22.3,999.8,"Rain, Overcast",2022,7,20,2,0,32.12599206349206,31.14009661835749,32.31762263009372,32.31036922015183,35.05044492544493,32.852362914862915,31.200466771118943,32.428193591931695,1.3127619049071593
2022-07-21,35.05979055428426,104.11875,300.69022,29.0,84.0,0.7,100.0,8.33,11.2,1002.5,"Rain, Overcast",2022,7,21,3,0,33.620621980676326,32.12599206349206,31.14009661835749,32.31762263009372,32.31036922015183,35.05044492544493,32.852362914862915,32.773930050439894,1.2528566916187025
