datetime,value
2019-11-03 00:00:00+05:30,586.875
2019-11-04 00:00:00+05:30,265.85
2019-11-05 00:00:00+05:30,188.95833333333334
2019-11-06 00:00:00+05:30,92.54166666666667
2019-11-07 00:00:00+05:30,205.33333333333334
2019-11-08 00:00:00+05:30,150.875
2019-11-09 00:00:00+05:30,143.79166666666666
2019-11-10 00:00:00+05:30,189.45833333333334
2019-11-11 00:00:00+05:30,248.33333333333334
2019-11-12 00:00:00+05:30,378.5
2019-11-13 00:00:00+05:30,408.2083333333333
2019-11-14 00:00:00+05:30,399.875
2019-11-15 00:00:00+05:30,460.1304347826087
2019-11-16 00:00:00+05:30,178.91666666666666
2019-11-17 00:00:00+05:30,100.58333333333333
2019-11-18 00:00:00+05:30,98.66666666666667
2019-11-19 00:00:00+05:30,119.0
2019-11-20 00:00:00+05:30,140.45833333333334
2019-11-21 00:00:00+05:30,198.22727272727272
2019-11-22 00:00:00+05:30,172.125
2019-11-23 00:00:00+05:30,128.45833333333334
2019-11-24 00:00:00+05:30,110.0
2019-11-25 00:00:00+05:30,115.5
2019-11-26 00:00:00+05:30,98.33333333333333
2019-11-27 00:00:00+05:30,63.125
2019-11-28 00:00:00+05:30,32.416666666666664
2019-11-29 00:00:00+05:30,56.291666666666664
2019-11-30 00:00:00+05:30,106.5
2019-12-01 00:00:00+05:30,132.25
2019-12-02 00:00:00+05:30,131.875
2019-12-03 00:00:00+05:30,128.5
2019-12-04 00:00:00+05:30,127.875
2019-12-05 00:00:00+05:30,247.54166666666666
2019-12-06 00:00:00+05:30,253.20833333333334
2019-12-07 00:00:00+05:30,234.95833333333334
2019-12-08 00:00:00+05:30,229.83333333333334
2019-12-09 00:00:00+05:30,191.75
2019-12-10 00:00:00+05:30,216.5
2019-12-11 00:00:00+05:30,254.79166666666666
2019-12-12 00:00:00+05:30,260.875
2019-12-13 00:00:00+05:30,103.5
2019-12-14 00:00:00+05:30,86.41666666666667
2019-12-15 00:00:00+05:30,99.25
2019-12-16 00:00:00+05:30,100.33333333333333
2019-12-17 00:00:00+05:30,104.16666666666667
2019-12-18 00:00:00+05:30,149.58333333333334
2019-12-19 00:00:00+05:30,282.625
2019-12-20 00:00:00+05:30,334.2083333333333
2019-12-21 00:00:00+05:30,281.9166666666667
2019-12-22 00:00:00+05:30,152.69565217391303
2019-12-23 00:00:00+05:30,193.04166666666666
2019-12-24 00:00:00+05:30,296.3333333333333
2019-12-25 00:00:00+05:30,177.45833333333334
2019-12-26 00:00:00+05:30,219.04166666666666
2019-12-27 00:00:00+05:30,246.08333333333334
2019-12-28 00:00:00+05:30,299.125
2019-12-29 00:00:00+05:30,368.0416666666667
2019-12-30 00:00:00+05:30,352.875
2019-12-31 00:00:00+05:30,236.79166666666666
2020-01-01 00:00:00+05:30,319.5
2020-01-02 00:00:00+05:30,286.7916666666667
2020-01-03 00:00:00+05:30,223.33333333333334
2020-01-04 00:00:00+05:30,206.66666666666666
2020-01-05 00:00:00+05:30,159.41666666666666
2020-01-06 00:00:00+05:30,147.58333333333334
2020-01-07 00:00:00+05:30,121.29166666666667
2020-01-08 00:00:00+05:30,126.29166666666667
2020-01-09 00:00:00+05:30,99.70833333333333
2020-01-10 00:00:00+05:30,142.91666666666666
2020-01-11 00:00:00+05:30,158.41666666666666
2020-01-12 00:00:00+05:30,192.91666666666666
2020-01-13 00:00:00+05:30,214.91666666666666
2020-01-14 00:00:00+05:30,113.16666666666667
2020-01-15 00:00:00+05:30,111.83333333333333
2020-01-16 00:00:00+05:30,157.25
2020-01-17 00:00:00+05:30,113.83333333333333
2020-01-18 00:00:00+05:30,132.83333333333334
2020-01-19 00:00:00+05:30,132.58333333333334
2020-01-20 00:00:00+05:30,157.83333333333334
2020-01-21 00:00:00+05:30,205.45833333333334
2020-01-22 00:00:00+05:30,217.04166666666666
2020-01-23 00:00:00+05:30,68.04166666666667
2020-01-24 00:00:00+05:30,76.41666666666667
2020-01-25 00:00:00+05:30,122.75
2020-01-26 00:00:00+05:30,181.20833333333334
2020-01-27 00:00:00+05:30,193.79166666666666
2020-01-28 00:00:00+05:30,113.75
2020-01-29 00:00:00+05:30,75.875
2020-01-30 00:00:00+05:30,96.41666666666667
2020-01-31 00:00:00+05:30,92.33333333333333
2020-02-01 00:00:00+05:30,101.375
2020-02-02 00:00:00+05:30,132.79166666666666
2020-02-03 00:00:00+05:30,126.79166666666667
2020-02-04 00:00:00+05:30,169.16666666666666
2020-02-05 00:00:00+05:30,132.45833333333334
2020-02-06 00:00:00+05:30,116.41666666666667
2020-02-07 00:00:00+05:30,133.33333333333334
2020-02-08 00:00:00+05:30,159.79166666666666
2020-02-09 00:00:00+05:30,153.47826086956522
2020-02-10 00:00:00+05:30,184.66666666666666
2020-02-11 00:00:00+05:30,168.5
2020-02-12 00:00:00+05:30,186.0
2020-02-13 00:00:00+05:30,94.66666666666667
2020-02-14 00:00:00+05:30,72.16666666666667
2020-02-15 00:00:00+05:30,83.41666666666667
2020-02-16 00:00:00+05:30,114.16666666666667
2020-02-17 00:00:00+05:30,160.16666666666666
2020-02-18 00:00:00+05:30,132.41666666666666
2020-02-19 00:00:00+05:30,120.0
2020-02-20 00:00:00+05:30,101.58333333333333
2020-02-21 00:00:00+05:30,53.25
2020-02-22 00:00:00+05:30,65.5
2020-02-23 00:00:00+05:30,93.5
2020-02-24 00:00:00+05:30,65.41666666666667
2020-02-25 00:00:00+05:30,152.875
2020-02-26 00:00:00+05:30,132.66666666666666
2020-02-27 00:00:00+05:30,101.875
2020-02-28 00:00:00+05:30,83.91666666666667
2020-02-29 00:00:00+05:30,57.708333333333336
2020-03-01 00:00:00+05:30,38.25
2020-03-02 00:00:00+05:30,84.0
2020-03-03 00:00:00+05:30,71.70833333333333
2020-03-04 00:00:00+05:30,70.75
2020-03-05 00:00:00+05:30,27.541666666666668
2020-03-06 00:00:00+05:30,19.772727272727273
2020-03-07 00:00:00+05:30,43.625
2020-03-08 00:00:00+05:30,62.0
2020-03-09 00:00:00+05:30,54.75
2020-03-10 00:00:00+05:30,84.54166666666667
2020-03-11 00:00:00+05:30,55.166666666666664
2020-03-12 00:00:00+05:30,52.333333333333336
2020-03-13 00:00:00+05:30,57.833333333333336
2020-03-14 00:00:00+05:30,38.791666666666664
2020-03-15 00:00:00+05:30,59.333333333333336
2020-03-16 00:00:00+05:30,66.125
2020-03-17 00:00:00+05:30,72.45833333333333
2020-03-18 00:00:00+05:30,63.958333333333336
2020-03-19 00:00:00+05:30,83.79166666666667
2020-03-20 00:00:00+05:30,87.91666666666667
2020-03-21 00:00:00+05:30,66.83333333333333
2020-03-22 00:00:00+05:30,69.16666666666667
2020-03-23 00:00:00+05:30,58.294117647058826
2020-03-24 00:00:00+05:30,44.541666666666664
2020-03-25 00:00:00+05:30,32.041666666666664
2020-03-26 00:00:00+05:30,41.875
2020-03-27 00:00:00+05:30,24.208333333333332
2020-03-28 00:00:00+05:30,18.75
2020-03-29 00:00:00+05:30,24.375
2020-03-30 00:00:00+05:30,37.25
2020-03-31 00:00:00+05:30,33.125
2020-04-01 00:00:00+05:30,30.916666666666668
