pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",month_cos,month_sin,day_cos,day_sin
225.7083333333333,149.13077,297.31955,21.8,61.9,0.0,0.0,0.0,20.5,1017.2,4,0,126.95833333333331,84.375,240.0,161.70833333333334,165.6086956521739,187.0,310.60869565217394,182.3227225672878,74.35177630375739,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.6121059825476626,0.7907757369376989
201.79166666666663,149.39348,315.87827,21.0,53.4,0.0,0.0,0.0,16.6,1016.6,5,1,225.7083333333333,126.95833333333331,84.375,240.0,161.70833333333334,165.6086956521739,187.0,170.19409937888196,54.10547671789822,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.758758122692791,0.6513724827222223
160.33333333333334,146.18974,282.96658,20.5,56.7,0.0,0.0,0.0,16.6,1015.2,6,1,201.79166666666663,225.7083333333333,126.95833333333331,84.375,240.0,161.70833333333334,165.6086956521739,172.30719461697723,55.1499885579446,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.8743466161445821,0.48530196253108104
110.58333333333331,143.83447,231.12729,22.6,55.4,0.0,0.0,0.0,11.2,1015.8,0,0,160.33333333333334,201.79166666666663,225.7083333333333,126.95833333333331,84.375,240.0,161.70833333333334,171.55357142857142,55.29263853645178,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
90.8695652173913,129.80768,174.28596,22.0,56.5,0.0,0.0,0.0,9.4,1015.6,1,0,110.58333333333331,160.33333333333334,201.79166666666663,225.7083333333333,126.95833333333331,84.375,240.0,164.24999999999997,59.98708387212567,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.994869323391895,0.10116832198743272
113.41666666666669,142.72481,329.3015,20.6,52.9,0.0,0.0,0.0,16.6,1014.8,2,0,90.8695652173913,110.58333333333331,160.33333333333334,201.79166666666663,225.7083333333333,126.95833333333331,84.375,142.94565217391303,54.86377135491902,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9948693233918952,-0.10116832198743204
133.375,145.30174,392.33444,18.7,57.4,0.0,0.0,0.0,18.4,1014.7,3,0,113.41666666666669,90.8695652173913,110.58333333333331,160.33333333333334,201.79166666666663,225.7083333333333,126.95833333333331,147.09446169772258,50.63126798969306,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,-0.2993631229733582
158.56521739130434,146.2002,277.09604,18.6,54.3,0.0,0.0,0.0,14.8,1016.0,4,0,133.375,113.41666666666669,90.8695652173913,110.58333333333331,160.33333333333334,201.79166666666663,225.7083333333333,148.0111283643892,50.262692938846094,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.8743466161445822,-0.4853019625310808
136.45833333333334,143.50438,253.75775,18.7,54.7,0.0,0.0,0.0,9.4,1016.6,5,1,158.56521739130434,133.375,113.41666666666669,90.8695652173913,110.58333333333331,160.33333333333334,201.79166666666663,138.41925465838509,37.83414387306515,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.7587581226927911,-0.651372482722222
169.79166666666666,142.01782,213.24338,18.7,55.7,0.0,0.0,0.0,11.2,1015.1,6,1,136.45833333333334,158.56521739130434,133.375,113.41666666666669,90.8695652173913,110.58333333333331,160.33333333333334,129.08592132505177,25.71166883785329,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.6121059825476627,-0.7907757369376986
149.04166666666666,142.5987,193.13562,18.6,58.5,0.0,0.0,0.0,14.8,1014.1,0,0,169.79166666666666,136.45833333333334,158.56521739130434,133.375,113.41666666666669,90.8695652173913,110.58333333333331,130.43711180124222,27.791834601926656,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
119.125,142.14145,232.26453,18.6,54.4,0.0,0.0,0.0,14.8,1014.1,1,0,149.04166666666666,169.79166666666666,136.45833333333334,158.56521739130434,133.375,113.41666666666669,90.8695652173913,135.93115942028984,27.003028999386785,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.2506525322587213,-0.9680771188662041
98.66666666666669,144.14207,228.59113,18.5,49.6,0.0,0.0,0.0,18.4,1014.4,2,0,119.125,149.04166666666666,169.79166666666666,136.45833333333334,158.56521739130434,133.375,113.41666666666669,139.96765010351967,20.464719128104505,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.05064916883871355,-0.9987165071710528
99.29166666666669,142.61923,190.57655,18.3,51.3,0.0,0.0,0.0,11.2,1014.3,3,0,98.66666666666669,119.125,149.04166666666666,169.79166666666666,136.45833333333334,158.56521739130434,133.375,137.8605072463768,24.09206137644217,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.15142777750457667,-0.9884683243281114
130.33333333333334,140.5653,168.69292,18.3,54.6,0.0,0.0,0.0,11.2,1016.6,4,0,99.29166666666669,98.66666666666669,119.125,149.04166666666666,169.79166666666666,136.45833333333334,158.56521739130434,132.99145962732922,28.237229690568245,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.3473052528448203,-0.9377521321470804
190.375,139.84668,209.98569,18.2,56.4,0.0,0.0,0.0,13.0,1013.6,5,1,130.33333333333334,99.29166666666669,98.66666666666669,119.125,149.04166666666666,169.79166666666666,136.45833333333334,128.95833333333334,25.8947634310123,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.8486442574947509
