datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2024-03-06,22.2,10.0,16.4,22.2,8.4,16.4,51.5,0.0,0.0,0.0,14.6,1015.8,Partially cloudy
2024-03-07,25.3,11.5,18.7,25.3,11.5,18.7,51.2,0.0,0.0,0.0,16.6,1015.1,Partially cloudy
2024-03-08,26.8,12.6,19.9,26.1,12.6,19.9,50.7,0.0,0.0,0.0,16.6,1016.0,Clear
2024-03-09,26.0,12.0,19.0,26.0,12.0,19.0,53.4,0.0,0.0,0.0,18.4,1016.0,Clear
2024-03-10,27.5,12.0,19.8,26.7,12.0,19.8,52.3,0.0,0.0,0.0,13.0,1015.4,Partially cloudy
2024-03-11,30.2,16.0,23.2,28.7,16.0,22.8,47.4,0.0,0.0,0.0,13.0,1016.4,Partially cloudy
2024-03-12,29.6,16.3,22.9,28.4,16.3,22.7,50.4,0.0,0.0,0.0,13.0,1014.6,Clear
2024-03-13,30.2,15.1,22.3,28.7,15.1,22.0,54.9,0.0,0.0,0.0,18.4,1012.2,Partially cloudy
2024-03-14,29.3,16.2,23.0,28.3,16.2,22.7,53.0,0.0,0.0,0.0,14.8,1014.8,Partially cloudy
2024-03-15,28.0,14.0,21.4,26.8,14.0,21.2,45.6,0.0,0.0,0.0,20.5,1014.4,Clear
2024-03-16,29.0,14.6,21.6,27.5,14.6,21.3,45.9,0.0,0.0,0.0,13.9,1015.9,Partially cloudy
2024-03-17,29.7,14.3,21.9,28.2,14.3,21.5,49.0,0.0,0.0,0.0,13.0,1015.3,Partially cloudy
2024-03-18,29.6,14.0,21.8,28.1,14.0,21.5,50.6,0.0,0.0,0.0,13.0,1013.8,Partially cloudy
2024-03-19,30.2,14.6,23.0,28.8,14.6,22.6,49.2,0.0,0.0,0.0,15.7,1013.3,Clear
2024-03-20,33.0,16.1,24.3,30.8,16.1,23.7,49.4,0.0,0.0,0.0,13.0,1013.3,Clear
2024-03-21,28.7,17.9,23.1,28.6,17.9,23.1,62.3,0.0,0.0,0.0,18.4,1013.2,Partially cloudy
2024-03-22,33.0,19.0,25.3,31.8,19.0,25.2,58.9,0.0,0.0,0.0,16.6,1009.8,Clear
2024-03-23,33.0,18.9,26.5,31.6,18.9,25.9,51.1,0.0,0.0,0.0,18.4,1008.8,Clear
2024-03-24,29.0,19.0,24.6,28.6,19.0,24.5,54.6,0.085,100.0,4.17,18.4,1011.2,"Rain, Partially cloudy"
2024-03-25,32.5,17.4,24.9,32.5,17.4,24.7,58.7,0.0,0.0,0.0,18.4,1012.8,Clear
2024-03-26,34.0,19.0,26.4,32.3,19.0,25.9,50.7,0.0,0.0,0.0,16.6,1011.7,Partially cloudy
2024-03-27,36.0,22.0,29.0,35.8,22.0,28.7,44.3,0.0,0.0,0.0,14.8,1013.4,Partially cloudy
2024-03-28,36.0,23.0,29.7,34.7,23.0,29.3,40.9,0.0,0.0,0.0,14.8,1011.1,Partially cloudy
2024-03-29,36.0,21.0,28.8,36.2,21.0,28.9,51.4,0.4,100.0,12.5,16.6,1010.0,"Rain, Partially cloudy"
2024-03-30,34.0,24.0,29.5,34.0,24.0,29.6,46.1,0.3,100.0,12.5,14.8,1010.4,"Rain, Partially cloudy"
2024-03-31,35.0,23.0,28.8,32.9,23.0,28.2,44.4,0.0,0.0,0.0,22.3,1011.7,Clear
2024-04-01,31.0,19.0,25.3,29.0,19.0,24.7,49.2,0.0,0.0,0.0,16.6,1009.9,Partially cloudy
2024-04-02,33.0,18.3,26.2,30.7,18.3,25.4,36.0,0.0,0.0,0.0,18.4,1008.3,Partially cloudy
2024-04-03,36.0,19.4,28.2,34.2,19.4,27.2,34.2,0.0,0.0,0.0,11.2,1008.8,Partially cloudy
2024-04-04,36.1,22.1,29.7,34.9,22.1,28.7,31.3,0.0,0.0,0.0,14.8,1008.9,Partially cloudy
2024-04-05,36.0,22.5,29.8,33.7,22.5,28.8,30.8,0.0,0.0,0.0,17.0,1008.4,Partially cloudy
2024-04-06,34.5,21.0,28.6,33.0,21.0,27.6,29.2,0.0,0.0,0.0,16.6,1008.4,Clear
2024-04-07,36.0,19.0,28.0,33.4,19.0,26.9,28.3,0.0,0.0,0.0,18.4,1008.4,Clear
2024-04-08,36.1,19.9,28.9,34.2,19.9,27.8,28.9,0.0,0.0,0.0,17.3,1009.4,Clear
2024-04-09,37.0,20.2,29.5,34.8,20.2,28.2,26.2,0.0,0.0,0.0,14.8,1010.0,Partially cloudy
2024-04-10,37.3,19.4,29.6,35.2,19.4,28.4,28.5,0.0,0.0,0.0,12.7,1010.1,Clear
2024-04-11,38.0,21.9,30.0,35.8,21.9,29.1,31.3,0.0,0.0,0.0,16.6,1011.1,Partially cloudy
2024-04-12,38.4,23.0,30.9,37.8,23.0,29.9,31.3,0.0,0.0,0.0,9.4,1010.2,Partially cloudy
2024-04-13,38.4,24.9,29.3,39.1,24.9,28.8,40.1,2.045,100.0,4.17,24.1,1010.0,"Rain, Partially cloudy"
2024-04-14,31.3,24.0,26.4,32.6,24.0,26.6,57.8,0.896,100.0,4.17,16.6,1012.0,"Rain, Partially cloudy"
2024-04-15,34.0,23.1,28.6,35.3,23.1,28.7,53.8,0.0,0.0,0.0,9.4,1011.6,Partially cloudy
2024-04-16,35.0,25.0,29.9,33.7,25.0,29.2,38.9,0.0,0.0,0.0,20.5,1010.7,Partially cloudy
2024-04-17,35.0,22.0,29.1,32.5,22.0,27.8,28.5,0.0,0.0,0.0,20.5,1009.2,Partially cloudy
2024-04-18,38.0,23.0,31.0,36.1,23.0,29.8,25.9,0.0,0.0,0.0,20.5,1007.6,Partially cloudy
2024-04-19,38.0,26.7,32.5,38.9,27.0,31.8,32.0,0.0,0.0,0.0,14.8,1004.7,Partially cloudy
2024-04-20,36.3,24.9,30.9,36.3,24.9,30.2,36.2,0.0,0.0,0.0,18.4,1004.7,Clear
2024-04-21,36.0,25.0,31.0,35.6,25.0,30.2,33.7,0.0,0.0,0.0,20.5,1006.0,Partially cloudy
2024-04-22,36.5,25.0,31.0,35.4,25.0,30.0,31.8,0.0,0.0,0.0,18.4,1007.0,Partially cloudy
2024-04-23,36.5,22.9,29.2,35.7,22.9,28.5,40.5,3.195,100.0,4.17,27.6,1006.5,"Rain, Partially cloudy"
2024-04-24,37.0,20.6,29.6,35.9,20.6,28.7,41.4,0.0,0.0,0.0,18.4,1006.5,Clear
2024-04-25,39.0,22.0,31.4,37.1,22.0,30.1,31.1,0.0,0.0,0.0,20.1,1006.3,Partially cloudy
2024-04-26,40.0,23.4,31.8,38.0,23.4,30.8,33.9,3.0,100.0,4.17,16.6,1005.0,"Rain, Partially cloudy"
2024-04-27,38.0,24.8,31.5,36.5,24.8,30.9,37.7,0.0,0.0,0.0,18.4,1006.1,Partially cloudy
2024-04-28,37.2,24.8,31.2,35.5,24.8,30.2,31.6,0.0,0.0,0.0,11.2,1007.1,Partially cloudy
2024-04-29,37.9,24.1,30.9,37.2,24.1,30.2,36.0,0.0,0.0,0.0,16.6,1006.7,Partially cloudy
2024-04-30,36.0,23.0,29.7,33.4,23.0,28.6,30.2,0.0,0.0,0.0,18.4,1005.9,Clear
2024-05-01,33.0,22.0,28.2,30.6,22.0,27.0,20.8,0.0,0.0,0.0,18.4,1004.4,Clear
2024-05-02,35.2,20.4,28.7,32.9,20.4,27.5,25.1,0.0,0.0,0.0,20.5,1005.1,Clear
2024-05-03,38.0,20.3,30.3,35.3,20.3,28.9,24.7,0.0,0.0,0.0,18.4,1005.8,Partially cloudy
2024-05-04,40.0,24.8,32.7,38.1,24.8,31.2,23.9,0.0,0.0,0.0,14.8,1005.6,Partially cloudy
2024-05-05,41.0,24.8,33.8,39.6,24.8,32.3,24.4,0.0,0.0,0.0,14.8,1001.7,Clear
2024-05-06,40.1,26.0,34.1,43.6,26.0,33.2,27.8,0.0,0.0,0.0,20.5,1003.7,Clear
2024-05-07,41.4,25.6,34.2,42.1,25.6,34.3,33.1,0.0,0.0,0.0,16.6,1005.1,Partially cloudy
2024-05-08,36.5,28.0,32.2,41.6,30.1,34.6,50.2,0.0,0.0,0.0,20.5,1006.0,Clear
2024-05-09,37.1,26.0,31.7,41.6,26.0,33.3,48.3,0.0,0.0,0.0,20.5,1005.6,Clear
2024-05-10,38.1,28.0,32.6,44.2,28.3,35.1,49.0,0.0,0.0,0.0,27.7,1006.6,Partially cloudy
2024-05-11,38.0,26.0,31.8,40.2,26.0,32.1,41.4,0.17,100.0,4.17,27.7,1008.8,"Rain, Partially cloudy"
2024-05-12,39.0,27.0,33.0,40.6,28.6,33.9,41.2,0.0,0.0,0.0,13.0,1008.4,Partially cloudy
2024-05-13,40.0,28.0,34.0,41.4,29.0,34.2,34.5,0.0,0.0,0.0,16.6,1008.5,Partially cloudy
2024-05-14,40.2,25.2,33.8,38.9,25.2,32.6,29.9,0.0,0.0,0.0,20.5,1008.6,Clear
2024-05-15,41.0,24.9,34.2,39.5,24.9,32.7,25.0,0.0,0.0,0.0,16.6,1008.5,Clear
2024-05-16,42.0,27.0,35.0,42.5,27.5,34.7,29.6,0.0,0.0,0.0,13.0,1007.5,Clear
2024-05-17,44.0,27.1,36.9,44.0,27.7,36.4,26.0,0.0,0.0,0.0,16.6,1004.3,Clear
2024-05-18,44.0,28.2,37.1,44.0,29.7,36.7,25.9,0.0,0.0,0.0,18.4,1001.8,Clear
2024-05-19,45.0,29.3,38.1,45.0,30.1,37.6,23.2,0.0,0.0,0.0,18.4,1000.1,Clear
2024-05-20,44.0,30.1,37.9,44.0,29.8,37.3,23.2,0.0,0.0,0.0,18.4,1000.9,Partially cloudy
2024-05-21,42.0,31.0,35.8,46.3,33.5,38.4,40.2,0.0,0.0,0.0,18.4,1002.2,Partially cloudy
2024-05-22,41.7,31.2,36.0,49.8,34.1,40.4,44.0,0.0,0.0,0.0,18.4,1002.1,Clear
2024-05-23,40.0,30.9,35.2,47.2,33.7,39.1,45.0,0.0,0.0,0.0,22.3,1001.8,Clear
2024-05-24,40.7,31.0,35.4,46.9,33.7,39.0,43.7,0.0,0.0,0.0,22.3,1001.7,Clear
2024-05-25,43.0,31.0,37.3,48.3,33.7,39.6,35.8,0.0,0.0,0.0,18.4,999.8,Clear
2024-05-26,44.5,28.1,37.9,46.1,29.4,38.1,26.9,0.0,0.0,0.0,16.6,998.0,Clear
2024-05-27,45.0,30.3,38.6,45.0,32.5,38.4,24.9,0.0,0.0,0.0,16.6,995.4,Clear
2024-05-28,46.0,28.8,38.6,46.0,30.9,38.5,23.7,0.0,0.0,0.0,16.6,993.5,Clear
2024-05-29,47.9,30.5,38.0,47.9,30.2,38.4,26.6,0.0,0.0,0.0,21.5,994.7,Partially cloudy
2024-05-30,46.0,32.1,39.1,46.0,33.3,39.0,22.9,0.0,0.0,0.0,19.2,997.9,Partially cloudy
2024-05-31,46.0,29.9,38.6,46.0,31.6,38.7,24.8,0.0,0.0,0.0,18.4,999.3,Clear
2024-06-01,43.6,31.7,36.5,43.6,32.3,36.1,27.3,0.0,0.0,0.0,18.4,1001.2,Partially cloudy
2024-06-02,42.1,30.8,36.7,44.6,31.3,36.8,29.1,0.0,0.0,0.0,16.6,1002.7,Partially cloudy
2024-06-03,44.0,30.8,37.2,44.0,31.4,37.4,29.1,0.0,0.0,0.0,15.3,1001.5,Partially cloudy
2024-06-04,44.0,31.0,37.0,46.3,32.4,38.3,32.4,0.0,0.0,0.0,18.4,1001.5,Partially cloudy
2024-06-05,44.0,29.8,37.8,44.8,33.0,38.3,28.2,0.0,0.0,0.0,27.7,1001.8,Partially cloudy
2024-06-06,40.7,26.7,33.8,43.4,27.7,34.6,39.4,0.851,100.0,4.17,28.0,1005.2,"Rain, Partially cloudy"
2024-06-07,42.0,28.8,35.6,43.2,28.4,35.4,29.9,0.0,0.0,0.0,18.4,1002.6,Partially cloudy
2024-06-08,41.0,30.4,35.8,42.1,30.3,35.7,29.4,0.0,0.0,0.0,18.4,1001.5,Partially cloudy
2024-06-09,42.0,28.4,36.0,40.4,29.4,34.8,25.3,0.0,0.0,0.0,18.4,1001.3,Clear
2024-06-10,43.2,30.9,37.3,42.9,30.8,36.3,23.4,0.0,0.0,0.0,18.4,1001.3,Partially cloudy
2024-06-11,44.0,29.5,37.2,44.0,29.7,36.4,23.9,0.0,0.0,0.0,16.6,1000.7,Partially cloudy
2024-06-12,44.1,30.4,37.6,44.1,30.7,37.0,24.0,0.0,0.0,0.0,16.6,1000.4,Clear
2024-06-13,45.0,31.3,38.8,45.0,32.0,38.6,23.3,0.0,0.0,0.0,18.4,999.2,Partially cloudy
2024-06-14,44.0,33.0,37.8,44.8,33.3,38.4,28.6,0.0,0.0,0.0,24.0,998.8,Partially cloudy
2024-06-15,45.0,32.0,38.3,45.0,32.0,38.8,27.8,0.0,0.0,0.0,27.7,998.7,Partially cloudy
2024-06-16,45.0,33.0,39.1,45.8,33.0,40.1,27.6,0.0,0.0,0.0,24.8,999.1,Clear
2024-06-17,45.0,34.0,39.5,46.6,34.1,41.0,28.7,0.0,0.0,0.0,23.5,999.0,Clear
2024-06-18,44.0,34.8,39.5,48.6,36.9,42.2,31.1,0.0,0.0,0.0,25.2,996.8,Partially cloudy
2024-06-19,43.0,32.4,38.9,50.5,34.9,42.4,33.1,0.0,0.0,0.0,27.6,995.0,Partially cloudy
2024-06-20,38.7,29.7,33.7,46.4,30.8,36.6,45.9,0.0,0.0,0.0,18.4,997.5,Partially cloudy
2024-06-21,38.0,27.0,31.9,45.6,30.1,36.3,60.4,3.552,100.0,4.17,14.8,999.4,"Rain, Partially cloudy"
2024-06-22,38.6,29.0,33.2,46.4,32.7,38.1,55.7,0.0,0.0,0.0,16.6,999.4,Partially cloudy
2024-06-23,39.1,30.0,33.5,50.1,33.3,40.4,59.2,1.556,100.0,4.17,18.4,1000.1,"Rain, Partially cloudy"
2024-06-24,38.3,30.0,33.2,49.2,37.7,41.5,65.3,0.881,100.0,8.33,18.4,999.0,"Rain, Partially cloudy"
2024-06-25,38.9,29.1,33.8,49.7,33.7,42.4,63.3,0.0,0.0,0.0,11.2,997.8,Partially cloudy
2024-06-26,36.2,30.0,33.0,48.8,37.9,41.7,66.0,0.299,100.0,4.17,18.4,998.5,"Rain, Partially cloudy"
2024-06-27,35.4,27.0,31.1,45.5,31.2,39.1,76.4,9.033,100.0,8.33,22.3,1001.0,"Rain, Partially cloudy"
2024-06-28,32.3,25.0,28.9,42.3,25.0,35.0,86.7,203.047,100.0,12.5,18.4,1000.2,"Rain, Partially cloudy"
2024-06-29,34.7,28.4,30.3,45.3,36.1,39.6,84.1,7.656,100.0,4.17,14.0,998.6,"Rain, Partially cloudy"
2024-06-30,36.6,28.6,32.6,49.6,36.5,43.9,76.1,0.0,0.0,0.0,14.8,998.0,Partially cloudy
2024-07-01,35.2,29.0,32.1,45.9,35.6,41.4,72.6,0.0,0.0,0.0,11.2,995.9,Partially cloudy
2024-07-02,36.0,30.8,33.0,48.4,39.1,43.1,70.0,0.6,100.0,4.17,14.8,994.2,"Rain, Partially cloudy"
2024-07-03,34.0,25.5,29.5,47.9,25.5,37.2,87.2,9.747,100.0,4.17,14.8,997.2,"Rain, Partially cloudy"
2024-07-04,31.3,26.0,28.6,42.2,26.0,35.4,90.2,0.988,100.0,8.33,11.2,999.8,"Rain, Partially cloudy"
2024-07-05,32.4,28.0,29.6,44.3,34.0,38.3,87.4,0.51,100.0,4.17,18.4,996.8,"Rain, Partially cloudy"
2024-07-06,33.8,28.0,29.7,45.6,34.2,37.8,85.4,0.03,100.0,4.17,14.8,995.7,"Rain, Partially cloudy"
2024-07-07,34.5,26.9,29.8,43.2,30.8,35.2,76.4,0.0,0.0,0.0,18.4,999.1,Partially cloudy
2024-07-08,31.1,26.0,28.3,37.0,26.0,32.6,83.2,0.0,0.0,0.0,18.4,1002.0,Partially cloudy
2024-07-09,32.0,27.9,29.6,44.1,33.5,38.0,87.0,27.565,100.0,8.33,18.4,1002.8,"Rain, Partially cloudy"
2024-07-10,36.0,28.0,30.8,47.7,33.5,41.1,85.0,12.24,100.0,4.17,14.8,1002.5,"Rain, Partially cloudy"
2024-07-11,39.2,28.3,33.5,51.7,36.4,44.3,72.2,4.253,100.0,4.17,11.2,998.4,"Rain, Partially cloudy"
2024-07-12,33.8,29.0,31.4,40.3,32.7,37.1,64.7,0.0,0.0,0.0,16.6,997.0,Partially cloudy
2024-07-13,35.0,27.0,30.3,43.6,31.2,37.5,77.9,19.909,100.0,8.33,11.3,997.8,"Rain, Partially cloudy"
2024-07-14,35.6,28.9,32.3,45.6,36.8,41.5,73.1,0.3,100.0,8.33,13.0,997.6,"Rain, Partially cloudy"
2024-07-15,34.0,25.0,31.3,46.5,25.0,41.4,79.3,7.331,100.0,4.17,14.8,1000.1,"Rain, Partially cloudy"
2024-07-16,37.4,30.0,33.2,50.1,40.4,44.8,73.5,0.0,0.0,0.0,18.4,1000.6,Partially cloudy
2024-07-17,36.0,30.9,32.7,50.1,41.1,45.1,77.1,0.0,0.0,0.0,14.7,1000.7,Partially cloudy
2024-07-18,35.6,26.0,31.0,49.7,26.0,41.7,83.6,4.149,100.0,4.17,18.4,999.4,"Rain, Partially cloudy"
2024-07-19,35.0,28.2,31.5,51.0,35.2,43.1,82.9,0.0,0.0,0.0,14.8,998.2,Partially cloudy
2024-07-20,36.9,28.0,32.4,49.7,34.4,42.4,75.1,0.2,100.0,4.17,11.2,999.0,"Rain, Partially cloudy"
2024-07-21,36.0,29.4,32.6,51.5,39.7,45.0,77.0,5.955,100.0,4.17,20.5,998.7,"Rain, Partially cloudy"
2024-07-22,35.3,27.6,30.9,49.1,34.2,41.7,84.8,27.714,100.0,8.33,16.6,999.1,"Rain, Partially cloudy"
2024-07-23,34.7,28.8,31.4,50.4,37.1,43.7,84.5,1.045,100.0,4.17,11.2,998.0,"Rain, Partially cloudy"
2024-07-24,33.0,26.0,30.0,46.2,26.0,39.2,87.5,32.565,100.0,12.5,14.8,994.8,"Rain, Partially cloudy"
2024-07-25,35.6,27.5,31.2,49.3,33.5,42.2,83.8,9.357,100.0,8.33,9.4,994.0,"Rain, Partially cloudy"
2024-07-26,33.0,27.1,30.9,46.7,32.0,42.0,85.7,32.459,100.0,8.33,11.2,995.4,"Rain, Partially cloudy"
2024-07-27,35.0,29.0,31.3,49.8,38.2,43.5,85.7,0.0,0.0,0.0,16.6,997.6,Partially cloudy
2024-07-28,37.0,28.8,33.0,50.9,36.8,44.3,74.6,0.03,100.0,4.17,14.8,997.8,"Rain, Partially cloudy"
2024-07-29,37.5,30.0,33.6,51.9,39.8,45.0,70.6,0.0,0.0,0.0,16.6,998.0,Partially cloudy
2024-07-30,39.0,31.0,34.4,52.7,40.6,46.7,68.8,0.0,0.0,0.0,13.0,999.3,Partially cloudy
2024-07-31,37.0,25.5,31.9,52.6,25.5,41.9,78.7,89.37,100.0,8.33,18.4,999.3,"Rain, Partially cloudy"
2024-08-01,32.5,25.0,28.8,42.3,25.0,34.2,85.6,12.656,100.0,4.17,11.2,999.5,"Rain, Overcast"
2024-08-02,32.5,27.5,29.7,44.3,33.4,38.4,86.3,3.045,100.0,8.33,13.0,997.7,"Rain, Partially cloudy"
2024-08-03,34.2,28.0,30.3,44.8,34.1,38.5,81.5,0.37,100.0,8.33,16.6,999.5,"Rain, Partially cloudy"
2024-08-04,34.5,27.4,30.5,44.7,32.6,37.6,77.8,4.403,100.0,4.17,18.4,1001.4,"Rain, Partially cloudy"
2024-08-05,32.2,28.0,30.0,43.0,33.5,37.6,80.1,0.0,0.0,0.0,20.5,1000.7,Partially cloudy
2024-08-06,33.7,27.0,30.0,42.6,31.8,37.0,80.1,0.0,0.0,0.0,13.0,999.7,Partially cloudy
2024-08-07,30.8,26.9,28.1,40.2,31.2,34.5,92.6,19.17,100.0,16.67,11.2,1000.8,"Rain, Overcast"
2024-08-08,32.9,26.0,28.5,43.6,26.0,34.7,89.8,9.572,100.0,16.67,18.4,1002.4,"Rain, Overcast"
2024-08-09,33.9,27.0,29.0,46.5,31.2,36.5,89.1,18.942,100.0,12.5,13.0,1003.3,"Rain, Partially cloudy"
2024-08-10,31.5,27.0,28.9,44.3,31.2,36.5,90.0,0.881,100.0,8.33,13.0,1002.6,"Rain, Partially cloudy"
2024-08-11,29.3,25.0,27.3,36.7,25.0,31.6,94.3,31.004,100.0,25.0,14.8,1001.4,"Rain, Overcast"
2024-08-12,29.0,26.0,27.5,38.0,26.0,32.7,95.2,6.4,100.0,41.67,13.0,1002.7,"Rain, Partially cloudy"
2024-08-13,32.0,26.0,28.7,44.1,26.0,36.0,91.2,56.818,100.0,16.67,14.8,1003.5,"Rain, Partially cloudy"
2024-08-14,34.8,27.9,30.6,46.1,34.5,40.2,83.8,0.0,0.0,0.0,14.8,1003.7,Partially cloudy
2024-08-15,33.0,27.0,29.9,46.2,31.2,40.0,90.2,12.913,100.0,20.83,18.4,1002.8,"Rain, Partially cloudy"
2024-08-16,34.3,27.0,30.0,46.1,31.2,38.8,86.1,8.507,100.0,8.33,16.6,1001.9,"Rain, Partially cloudy"
2024-08-17,34.0,28.0,30.2,45.6,34.5,38.9,83.8,1.642,100.0,8.33,11.2,1004.4,"Rain, Partially cloudy"
2024-08-18,33.6,28.0,30.7,45.2,34.5,39.8,81.2,0.0,0.0,0.0,16.6,1004.9,Partially cloudy
2024-08-19,34.5,28.0,30.9,47.3,34.5,39.7,79.2,0.0,0.0,0.0,14.8,1004.1,Partially cloudy
2024-08-20,32.2,25.4,28.6,41.7,25.4,34.1,86.5,1.0,100.0,4.17,18.4,1004.4,"Rain, Partially cloudy"
2024-08-21,35.5,27.0,30.4,45.4,30.1,37.4,77.2,0.0,0.0,0.0,13.0,1005.3,Partially cloudy
2024-08-22,35.8,28.0,31.0,46.5,33.5,38.7,76.2,3.403,100.0,4.17,13.0,1004.0,"Rain, Partially cloudy"
2024-08-23,31.0,27.0,28.3,39.2,30.6,34.0,87.0,0.0,0.0,0.0,11.2,1005.1,Partially cloudy
2024-08-24,34.6,26.9,30.3,48.2,31.1,38.8,82.2,0.0,0.0,0.0,11.2,1004.2,Partially cloudy
2024-08-25,33.8,26.0,30.4,43.7,26.0,37.6,79.0,1.407,100.0,4.17,15.8,1002.0,"Rain, Partially cloudy"
2024-08-26,34.3,28.0,29.9,46.4,31.9,37.6,82.0,0.185,100.0,4.17,37.1,1001.7,"Rain, Partially cloudy"
2024-08-27,32.4,25.0,28.5,43.2,25.0,33.7,86.1,16.109,100.0,12.5,18.4,1003.9,"Rain, Partially cloudy"
2024-08-28,33.2,25.0,28.0,43.3,25.0,32.7,88.5,12.556,100.0,12.5,16.6,1004.0,"Rain, Partially cloudy"
2024-08-29,29.0,25.0,27.0,36.8,25.0,30.9,95.6,81.923,100.0,20.83,16.6,1004.2,"Rain, Overcast"
2024-08-30,34.0,25.8,29.4,43.9,25.8,35.1,82.8,0.299,100.0,4.17,18.4,1006.2,"Rain, Partially cloudy"
2024-08-31,35.0,27.0,30.8,46.7,31.2,39.6,80.1,0.0,0.0,0.0,14.8,1005.5,Partially cloudy
2024-09-01,35.0,28.0,31.7,45.4,34.5,41.1,76.9,0.0,0.0,0.0,11.2,1004.9,Partially cloudy
2024-09-02,32.2,27.0,29.3,41.9,31.2,37.0,86.6,19.744,100.0,8.33,13.0,1006.0,"Rain, Partially cloudy"
2024-09-03,35.1,28.0,30.9,45.0,33.1,39.2,79.1,0.0,0.0,0.0,18.4,1005.9,Partially cloudy
2024-09-04,31.9,24.8,27.0,40.4,24.8,30.0,90.6,11.128,100.0,12.5,14.8,1004.1,"Rain, Partially cloudy"
2024-09-05,32.2,24.0,28.3,40.6,24.0,33.0,85.4,0.747,100.0,4.17,7.6,1002.3,"Rain, Partially cloudy"
2024-09-06,32.0,25.8,28.1,39.2,25.8,32.9,87.4,31.474,100.0,4.17,15.7,1003.7,"Rain, Partially cloudy"
2024-09-07,32.9,26.0,27.4,43.0,26.0,30.1,88.7,2.452,100.0,8.33,20.5,1004.9,"Rain, Overcast"
2024-09-08,29.0,26.0,27.2,36.6,26.0,31.5,95.2,0.26,100.0,8.33,13.0,1004.7,"Rain, Partially cloudy"
2024-09-09,33.8,26.0,28.8,45.7,26.0,35.4,89.9,2.24,100.0,4.17,16.6,1002.6,"Rain, Partially cloudy"
2024-09-10,34.3,25.0,28.1,45.5,25.0,32.6,88.1,6.747,100.0,4.17,18.4,1002.0,"Rain, Partially cloudy"
2024-09-11,32.0,26.0,28.4,40.9,26.0,33.2,87.0,1.821,100.0,4.17,9.4,1001.8,"Rain, Partially cloudy"
2024-09-12,29.0,24.0,26.1,36.8,24.0,28.0,95.4,16.134,100.0,16.67,18.4,1000.6,"Rain, Overcast"
2024-09-13,27.0,23.0,24.0,31.0,23.0,24.2,98.5,57.1,100.0,45.83,22.3,1001.5,"Rain, Overcast"
2024-09-14,31.0,23.0,26.5,37.6,23.0,29.1,87.5,1.0,100.0,8.33,16.6,1003.5,"Rain, Partially cloudy"
2024-09-15,32.0,25.0,28.0,36.7,25.0,31.2,81.8,0.2,100.0,4.17,20.5,1004.3,"Rain, Partially cloudy"
2024-09-16,32.0,26.0,28.8,37.8,26.0,32.2,77.8,0.0,0.0,0.0,20.5,1005.8,Partially cloudy
2024-09-17,33.0,26.0,29.0,38.0,26.0,33.0,78.1,0.0,0.0,0.0,13.0,1007.3,Partially cloudy
2024-09-18,29.0,23.0,25.8,33.6,23.0,27.6,90.1,7.597,100.0,12.5,18.4,1005.8,"Rain, Overcast"
2024-09-19,30.8,23.0,26.7,39.1,23.0,29.9,88.8,2.597,100.0,8.33,20.5,1005.6,"Rain, Partially cloudy"
2024-09-20,34.4,25.5,29.1,42.3,25.5,32.8,76.3,0.0,0.0,0.0,11.2,1005.7,Partially cloudy
2024-09-21,34.6,26.0,30.0,42.2,26.0,34.9,75.8,0.0,0.0,0.0,9.4,1006.9,Partially cloudy
2024-09-22,35.0,27.0,30.9,44.1,30.6,38.0,74.6,0.0,0.0,0.0,8.2,1006.4,Partially cloudy
2024-09-23,35.9,27.0,30.9,45.4,31.6,39.1,78.6,0.0,0.0,0.0,11.2,1005.9,Partially cloudy
2024-09-24,36.3,28.0,31.7,46.7,34.5,40.5,75.7,0.0,0.0,0.0,9.4,1004.7,Partially cloudy
2024-09-25,36.4,28.0,30.9,46.8,32.7,39.1,77.6,0.0,0.0,0.0,18.4,1004.8,Partially cloudy
2024-09-26,34.1,26.0,29.6,43.3,26.0,35.3,78.9,0.06,100.0,4.17,14.8,1005.0,"Rain, Partially cloudy"
2024-09-27,33.0,26.0,29.3,39.7,26.0,34.1,75.6,0.0,0.0,0.0,18.4,1004.9,Partially cloudy
2024-09-28,32.6,24.0,27.9,38.6,24.0,30.7,77.7,0.0,0.0,0.0,14.8,1006.9,Partially cloudy
2024-09-29,33.1,25.0,28.8,40.4,25.0,32.5,77.5,0.0,0.0,0.0,14.8,1009.2,Partially cloudy
2024-09-30,33.7,25.0,29.4,40.2,25.0,34.3,77.6,0.0,0.0,0.0,14.8,1008.4,Partially cloudy
2024-10-01,34.3,25.0,29.6,40.7,25.0,34.3,77.6,0.0,0.0,0.0,16.6,1005.7,Clear
2024-10-02,35.9,26.0,30.7,40.7,26.0,34.8,67.4,0.0,0.0,0.0,14.8,1005.1,Clear
2024-10-03,35.6,27.0,30.3,39.8,28.5,33.3,61.7,0.0,0.0,0.0,16.6,1004.4,Clear
2024-10-04,35.2,25.9,30.4,42.6,25.9,34.3,66.1,0.0,0.0,0.0,16.6,1005.6,Clear
2024-10-05,35.2,26.7,30.2,41.2,29.1,34.1,67.7,0.0,0.0,0.0,18.4,1007.7,Partially cloudy
